,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
16710,15-01-2020,GANESH//METALLIC/RED/JL053,FS,JOLI,RED,GRIGRI,GANESH,1,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
16711,15-01-2020,GANESH//METALLIC/ORANGE/JL077,FS,JOLI,orange,GRIGRI,GANESH,1,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
16712,15-01-2020,KR053//BRASS/GOLDKIC2040,FS,KICHU,GOLD,LABRADORITE RING,KR053,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16713,15-01-2020,KORRA/M/JEANS/4900//DENIM/MJ49KOR015,FS,KORRA JM,MJ49,MENS JEANS,KORRA/M/JEANS/4900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16714,15-01-2020,KORRA/W/JEANS/6900//DENIM/WJ69KOR021,FS,KORRA JM,WJ69,WOMENS JEANS,KORRA/W/JEANS/6900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16715,15-01-2020,LIPSTICK/017//COSMETIC/NUDDY/RUB09,FS,RUBY'S ORGANIC,NUDDY,6.06035E+11,LIPSTICK/017,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16716,15-01-2020,LIPSTICK/020//COSMETIC/MAUVE/RUB12,FS,RUBY'S ORGANIC,MAUVE,6.0346E+12,LIPSTICK/020,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16717,15-01-2020,CRÈME/BLUSH/29//COSMETIC/DEEP/ROSE/RUB30,FS,RUBY'S ORGANIC,DEEP ROSE,29,CRÈME/BLUSH/29,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16718,15-01-2020,CANDY/DOUBLE//GOLD/TOURMALINE/GOLD/TOURMALINE/CJ19085,FS,DIANE SINGH,GOLD TOURMALINE,TIMELESS BEAUTY,CANDY/DOUBLE,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16719,16-01-2020,Sea/salt/and/chilli/Chocolate/Bar40/gm//Sea/salt/and/chilli/Chocolate/Bar40/gm/NA/JUST003,FS,JUS TRUFS,NATURAL,A SSCMB40,Sea/salt/and/chilli/Chocolate/Bar40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16720,16-01-2020,Artisanal/Organic/72%/dark/Chocolate/Bar//Artisanal/Organic/72%/dark/Chocolate/Bar/NA/JUST008,FS,JUS TRUFS,NATURAL,AO 72DB 40,Artisanal/Organic/72%/dark/Chocolate/Bar,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16721,16-01-2020,Artisanal/Organic/Milk/Chocolate/Bar//Artisanal/Organic/Milk/Chocolate/Bar/NA/JUST009,FS,JUS TRUFS,NATURAL,AO MB 40,Artisanal/Organic/Milk/Chocolate/Bar,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16722,16-01-2020,KAC-C-03-HS//SILK/Aegean/BlueTI040,18X18,TOILE INDIENNE,Aegean Blue,BUTTER ON CRANE,KAC-C-03-HS,2,HOME,BEDROOM,CUSHION,18 X 18
16723,16-01-2020,INLAY//BRASS/NA/AZ156,FS,AZGA,NATURAL,ENAMEL,INLAY,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16724,16-01-2020,GN/270//STERLING/SILVER/MTW083,FS,MODERN TWIST,SILVER,GN 270,GN/270,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16725,16-01-2020,FIGMENT/BALI//7110/GOLD/DHOR10,FS,DHORA,GOLD,ATTAR,FIGMENT/BALI,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16726,16-01-2020,SUN/CUFF//7110/GOLD/DHOR18,FS,DHORA,GOLD,SUN CUFF,SUN/CUFF,1,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
16727,16-01-2020,SRIN/KC/AOB/33//100%/COTTON/M/INDIGO/110113117,M,11.11,M INDIGO,14431,SRIN/KC/AOB/33,1,FASHION,CLOTHS,SHIRT,MEDIUM
16728,16-01-2020,G1742//100%/COTTON/NATURAL/MK157,L,MAKU,NATURAL,CLAUDIA,G1742,1,FASHION,CLOTHS,DRESS,LARGE
16729,16-01-2020,LIPSTICK/027//COSMETIC/RHUBARB/RUB11,FS,RUBY'S ORGANIC,RHUBARB,027#,LIPSTICK/027,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16730,16-01-2020,CRÈME/BLUSH/007//COSMETIC/POPPY/PINK/RUB14,FS,RUBY'S ORGANIC,POPPY PINK,NYRBYORG00007,CRÈME/BLUSH/007,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16731,16-01-2020,102HWB01//NA/WHITE/AT2022,FS,ABRAHAM & THAKORE,WHITE,HW FABRIC,102HWB01,2,ACCESSORIES,HOME DECOR,WATER COVER IN,FREE SIZE
16732,16-01-2020,SYMALA-WHITE//STONE/AND/SILVER/MOONSTONE/SHMA001,FS,SHAMALA,MOONSTONE,MALA YANTRA,SYMALA-WHITE,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16733,16-01-2020,"""METALIC/RECYCLE//PLASTIC/BLUE/WHITE/SILVER
STRIPES/JL059""",FS,JOLI,"""BLUE WHITE SILVER
STRIPES""",CLUTCH,METALIC/RECYCLE,1,ACCESSORIES,ACCESSORIES,CLUTCH,FREE SIZE
16734,16-01-2020,"""METALIC/RECYCLE//PLASTIC/BLUE/SILVER/BLACK/GOLD
STRIPES/JL060""",FS,JOLI,"""BLUE SILVER BLACK GOLD
STRIPES""",CLUTCH,METALIC/RECYCLE,1,ACCESSORIES,ACCESSORIES,CLUTCH,FREE SIZE
16735,16-01-2020,SACHA//RECYCLED/PLASTIC/BLACK/WHITEKIM001,FS,KIMAYA,BLACK WHITE,RECYCLED PLASTIC,SACHA,1,LUGGAGE,STATIONARY,BASKET,FREE SIZE
16736,16-01-2020,KABJO/247//COTTON/NATURAL/RAS036,OS,RAASLEELA,NATURAL,HAND STITCHED,KABJO/247,1,FASHION,CLOTHS,DRESS,OS
16737,16-01-2020,0319MKT004//COTTON/MEDIUMINDIGO/8907008133612,L,BHAANE,MEDIUMINDIGO,CLEVER SWEATSHIRT,0319MKT004,1,FASHION,CLOTHS,SHIRT,LARGE
16738,16-01-2020,VICTORIA/HERKIMER//SILVER/SILVER/CJ19058,FS,DIANE SINGH,SILVER,DIVAS DREAM,VICTORIA/HERKIMER,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16739,16-01-2020,MANGAL//DIVAS/SILVER/CJ20086,FS,DIANE SINGH,SILVER,DIVAS DREAM,MANGAL,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16740,16-01-2020,KORRA/M/JEANS/4900//DENIM/MJ49KOR015,FS,KORRA JM,MJ49,MENS JEANS,KORRA/M/JEANS/4900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16741,16-01-2020,GCRS/143//STERLING/SILVER/MTW126,FS,MODERN TWIST,SILVER,GCRS 143,GCRS/143,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16742,16-01-2020,FEYE012//STILBITE/STILBITE/FEYE1912,FS,FEYE,STILBITE,FEYE012,FEYE012,1,JEWELLERY,ACCESSORIES,EYEMASK,FREE SIZE
16743,16-01-2020,GER/118/30MM//STERLING/SILVER/MTW094,FS,MODERN TWIST,SILVER,GER 118 30MM,GER/118/30MM,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16744,16-01-2020,GE/1139//STERLING/SILVER/MTW064,FS,MODERN TWIST,SILVER,GE 1139,GE/1139,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16745,17-01-2020,talpe/ring//GOLD/MOON/LABRO/GOLD/MOON/LABRO/CJ19094,FS,DIANE SINGH,GOLD MOON/LABRO,TIMELESS BEAUTY,talpe/ring,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16746,17-01-2020,Herring/Bone/Apple/SC////WOOL/Bone/Apple/536HB1R000AP006,50 X 200,KASHMIR LOOM,Bone Apple,HAND WOVEN WOOL,Herring/Bone/Apple/SC,1,WOMEN,CLOTHS,SCARF,50 X 200
16747,17-01-2020,72%/Dark/Sugar/Free/Chocolate/Bar40/gm//72%/Dark/Sugar/Free/Chocolate/Bar40/gm/NA/JUST006,FS,JUS TRUFS,NATURAL,A 72SFDB40,72%/Dark/Sugar/Free/Chocolate/Bar40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16748,17-01-2020,HK-DRE-1052//COTTON/ASSORTED/CROW012,XXL,CROW,ASSORTED,CANARY YELLOW ORGANIC DRESS,HK-DRE-1052,1,FASHION,CLOTHS,DRESS,XXL
16749,17-01-2020,MS/ESTATE//COFFEE/SINGLE/ARABICA/BLHU1907,70GM,BILI HU,SINGLE ARABICA,ROAST BEANS,MS/ESTATE,1,WELLNESS,KITCHEN,COFFEE,70GM
16750,17-01-2020,Scala/Jester/Night/SH////WOOL/Jester/Night/097SC1A00JN0720,100 X 200,KASHMIR LOOM,Jester Night,HAND WOVEN WOOL,Scala/Jester/Night/SH,1,WOMEN,CLOTHS,SCARF,100 X 200
16751,17-01-2020,Chambray/Port/ST/70x200//WOOL/Port/518CH1C00PT0040,70X200,KASHMIR LOOM,Port,HAND WOVEN WOOL,Chambray/Port/ST/70x200,1,WOMEN,CLOTHS,SCARF,70 X 200
16752,17-01-2020,Herring/Bone/Cinders/SC////WOOL/Bone/Cinders/536HB1R000CN006,50 X 200,KASHMIR LOOM,Bone Cinders,HAND WOVEN WOOL,Herring/Bone/Cinders/SC,1,WOMEN,CLOTHS,SCARF,50 X 200
16753,17-01-2020,CACTUS/HANDPAINT//BRASS/NA/AZ169,FS,AZGA,NATURAL,ENAMEL,CACTUS/HANDPAINT,1,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
16754,17-01-2020,BLACK/CARRY/BAG//CLUBWEAR/NA/GAR015,FS,GARCHA,NATURAL,BLACK CARRY BAG,BLACK/CARRY/BAG,1,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
16755,17-01-2020,STRINGY//METALLIC/PINK/JL070,FS,JOLI,PINK,GRIGRO,STRINGY,1,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
16756,17-01-2020,SCARVE/HW/NEW//WOOL/ASSORTED/JMAS012,FS,JAIPUR MODERN ASSO,ASSORTED,TEXTILE S,SCARVE/HW/NEW,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16757,17-01-2020,R1A-C-32//COTTON/ASSORT/RAAG2010,S,RAAG,ASSORT,HAND MADE,R1A-C-32,1,FASHION,CLOTHS,JACKET,SMALL
16758,17-01-2020,ALP07//BRASS/SILK/METALLIC/BRASS/AKH197,FS,AKIHI,METALLIC BRASS,HAND EMBROIDERED,ALP07,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16759,18-01-2020,Connor/Khaki/Port/Jester/ST////WOOL/Khaki/Port/Jester/538CN1C00KPJ007,70 X 200,KASHMIR LOOM,Khaki Port Jester,HAND WOVEN WOOL,Connor/Khaki/Port/Jester/ST,1,WOMEN,CLOTHS,SCARF,70 X 200
16760,18-01-2020,Dermot/Cloud/Storm/ST////WOOL/Cloud/Storm/538DM1C00CS0070,70 X 200,KASHMIR LOOM,Cloud Storm,HAND WOVEN WOOL,Dermot/Cloud/Storm/ST,1,WOMEN,CLOTHS,SCARF,70 X 200
16761,18-01-2020,IKAT/BLOCKS/COTT./BLUE/SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT/BLOCKS,1,HOME,KITCHEN,NAPKIN,45 X 45
16762,18-01-2020,BLANKET/HW/NEW//PASHMINA//JMAS094,260X140,JAIPUR MODERN ASSO,ASSORTED,TEXTILE B,BLANKET/HW/NEW,1,HOME,BEDROOM,BLANKET,260X140
16763,18-01-2020,HANDKERCHIEF/SET/OF/3//COTTON/NATURAL/RAS222,FS,RAASLEELA,NATURAL,HAND MADE,HANDKERCHIEF/SET/OF/3,1,FASHION,ACCESSORIES,ACCESSORIES,FREE SIZE
16764,18-01-2020,P09TX/E01//100%/COTTON/NATURAL/WT033,FS,WOVEN THREAD,NATURAL,HAND WEAVE,P09TX/E01,1,HOME,BEDROOM,CUSHION,FREE SIZE
16765,18-01-2020,LOFTX/D02//100%/COTTON/NATURAL/WT040,FS,WOVEN THREAD,NATURAL,HAND WEAVE,LOFTX/D02,1,HOME,BEDROOM,CUSHION,FREE SIZE
16766,18-01-2020,KT-91-1920//CNO2/404032DK/NATURALS/WW2046,FS,WOMEN WEAVES,NATURALS,CNO2/404032DK,KT-91-1920,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16767,18-01-2020,OKT-22854//CNO2/404032DMG29/NATURALS/WW2058,FS,WOMEN WEAVES,NATURALS,CNO2/404032DMG29,OKT-22854,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16768,18-01-2020,ELASTICPANTS/KC4T/33/28//100%/COTTON/MEDIUMINDIGO/110113020,S,11.11,MEDIUMINDIGO,12590,ELASTICPANTS/KC4T/33/28,1,FASHION,CLOTHS,BOTTOMS,SMALL
16769,18-01-2020,Muslin-56///100%/Cotton///White//26049535,M,INJIRI,WHITE,100% COTTON,Muslin-56,1,FASHION,CLOTHS,BOTTOMS,MEDIUM
16770,18-01-2020,Rang-39///50%/Silk/50%/Cotton//black//26050614,M,INJIRI,BLACK,50% silk 50% cotton,Rang-39,1,FASHION,CLOTHS,BOTTOMS,MEDIUM
16771,18-01-2020,RANG-02/BLACK///100%/WOOL///BLACK//26050817,L,INJIRI,BLACK,100% Wool,RANG-02/BLACK,1,FASHION,CLOTHS,JACKET,LARGE
16772,18-01-2020,G1914//100%/COTTON/NATURAL/MK211,S,MAKU,NATURAL,SULEKHA INK,G1914,1,FASHION,CLOTHS,DRESS,SMALL
16773,18-01-2020,OFRWF942//COTTON/NATURAL/OF062,FS,O FRIDA,NATURAL,OFR VINTAGE Bolero,OFRWF942,1,FASHION,CLOTHS,DRESS,FREE SIZE
16774,18-01-2020,NANI/NIRMALA/147//COTTON/NATURAL/RAS107,FS,RAASLEELA,NATURAL,HAND MADE,NANI/NIRMALA/147,1,FASHION,CLOTHS,TOP,FREE SIZE
16775,18-01-2020,BABA/DRESS/421//COTTON/NATURAL/RAS141,FS,RAASLEELA,NATURAL,HAND MADE,BABA/DRESS/421,1,FASHION,CLOTHS,TOP,FREE SIZE
16776,18-01-2020,JACKET/A72//COTTON/NATURAL/RAS155,FS,RAASLEELA,NATURAL,HAND MADE,JACKET/A72,1,FASHION,CLOTHS,TOP,FREE SIZE
16777,18-01-2020,HANDKERCHIEF/SET/OF/3//COTTON/NATURAL/RAS223,FS,RAASLEELA,NATURAL,HAND MADE,HANDKERCHIEF/SET/OF/3,1,FASHION,ACCESSORIES,ACCESSORIES,FREE SIZE
16778,18-01-2020,HANDKERCHIEF/SET/OF/3//COTTON/NATURAL/RAS224,FS,RAASLEELA,NATURAL,HAND MADE,HANDKERCHIEF/SET/OF/3,1,FASHION,ACCESSORIES,ACCESSORIES,FREE SIZE
16779,18-01-2020,ROSE/SILK//SILK/ROSE/SILK/STIT007,FS,STITCH,ROSE SILK,ROSE SILK,ROSE/SILK,1,FASHION,CLOTHS,DRESS,FREE SIZE
16780,18-01-2020,KOS46//100%/COTTON/NAKOS2018,L,KOS,NATURAL,HANDLOOM,KOS46,1,FASHION,CLOTHS,JACKET,LARGE
16781,18-01-2020,SQUARE/PEN/STAND//PAPER/WHITE/HEX023,FS,HEXPRESSION,WHITE,SQUARE PEN STAND,SQUARE/PEN/STAND,1,ACCESSORIES,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16782,18-01-2020,TISSUE/BOX//PAPER/WHITE/HEX025,FS,HEXPRESSION,WHITE,TISSUE BOX,TISSUE/BOX,1,ACCESSORIES,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16783,18-01-2020,Sea/salt/and/chilli/Chocolate/Bar40/gm//Sea/salt/and/chilli/Chocolate/Bar40/gm/NA/JUST003,FS,JUS TRUFS,NATURAL,A SSCMB40,Sea/salt/and/chilli/Chocolate/Bar40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16784,18-01-2020,KORRA/WALLET/500//DENIM/UW05KOR050,FS,KORRA JM,UW05,WALLET REMADE,KORRA/WALLET/500,1,CUSTOM,ACCESSORIES,WALLET,FREE SIZE
16785,18-01-2020,TOYA//GOLD/GOLD/CJ19188,FS,DIANE SINGH,GOLD,SEA WONDERS,TOYA,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16786,19-01-2020,SIDE/EDGING/LEATHER/BLACK/PINK/701769,FS,JAIPUR MODERN,BLACK PINK,DUAL POCKET EDGING,SIDE/EDGING,1,LUGGAGE,ACCESSORIES,CARD HOLDER,FREE SIZE
16787,19-01-2020,KASHMIRI/KAHWA//TEA//NATURALCLIVE022,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,KASHMIRI/KAHWA,1,WELLNESS,KITCHEN,TEA,100 gm
16788,19-01-2020,FEYE017//APOPHYLITE/APOPHYLITE/FEYE1917,FS,FEYE,APOPHYLITE,FEYE017,FEYE017,1,JEWELLERY,ACCESSORIES,EYEMASK,FREE SIZE
16789,19-01-2020,G1960//100%/COTTON/NATURAL/MK232,S,MAKU,NATURAL,KOKIO,G1960,1,FASHION,CLOTHS,DRESS,SMALL
16790,19-01-2020,Muslin-18///50%/Silk/&/50%/Cotton///White//26049499,M,INJIRI,WHITE,50% Silk & 50% Cotton,Muslin-18,1,FASHION,CLOTHS,DRESS,MEDIUM
16791,19-01-2020,Rang-67/grey///100%/Silk///Grey//26050813,S,INJIRI,GREY,100% SILK,Rang-67/grey,1,FASHION,CLOTHS,TOP,SMALL
16792,19-01-2020,WEB-DRE-20-01//COTTON/ASSORTED/CROW030,FS,CROW,ASSORTED,RED PATCHED FLOWY DRESS,WEB-DRE-20-01,1,FASHION,CLOTHS,DRESS,FREE SIZE
16793,19-01-2020,Plain/white/slip///100%/Cotton///White//26049736,M,INJIRI,WHITE,100% COTTON,Plain/white/slip,1,FASHION,ACCESSORIES,SLIP,MEDIUM
16794,19-01-2020,OFRWF901//100%/COTTON/NATURAL/OF007,FS,O FRIDA,NATURAL,ATTAR,OFRWF901,1,FASHION,CLOTHS,KURTA,FREE SIZE
16795,19-01-2020,OFRWF930//COTTON/NATURAL/OF048,L,O FRIDA,NATURAL,Uzbeki Wide Legged,OFRWF930,1,FASHION,CLOTHS,BOTTOMS,LARGE
16796,19-01-2020,Plain/white/slip///100%/Cotton///White//26049736,M,INJIRI,WHITE,100% COTTON,Plain/white/slip,1,FASHION,ACCESSORIES,SLIP,MEDIUM
16797,20-01-2020,IKAT/AND/LEATHER//COTTON/ASSORTED/JOL104,FS,JOLI,ASSORTED,IKAT,IKAT/AND/LEATHER,1,ACCESSORIES,ACCESSORIES,PENCIL CASE,FREE SIZE
16798,20-01-2020,Sea/salt/and/chilli/Chocolate/Bar40/gm//Sea/salt/and/chilli/Chocolate/Bar40/gm/NA/JUST003,FS,JUS TRUFS,NATURAL,A SSCMB40,Sea/salt/and/chilli/Chocolate/Bar40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16799,20-01-2020,WOVEN/PLAID/CHECKS//COTTON/BLACK/GREEN/JOL103,FS,JOLI,BLACK GREEN,PLAID CHECKS,WOVEN/PLAID/CHECKS,1,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
16800,21-01-2020,GAR-ND-196//100%/COTTON//MULTICOLOR//26050821,S,INJIRI,MULTICOLOR,100% COTTON,GAR-ND-196,1,FASHION,CLOTHS,SHIRT,SMALL
16801,21-01-2020,92EM004//NA/RED/AT2017,FS,ABRAHAM & THAKORE,RED,HW FABRIC,92EM004,1,ACCESSORIES,COSMETICS,EYEMASK,FREE SIZE
16802,21-01-2020,KORRA/W/JEANS/2900//DENIM/WJ29KOR019,FS,KORRA JM,WJ29,WOMENS JEANS,KORRA/W/JEANS/2900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16803,21-01-2020,Plain/white/slip///100%/Cotton///White//26049737,L,INJIRI,WHITE,100% COTTON,Plain/white/slip,1,FASHION,ACCESSORIES,SLIP,LARGE
16804,21-01-2020,Boro-15/Custom///100%/Cotton///White//26050811,M,INJIRI,WHITE,100% COTTON,Boro-15/Custom,1,FASHION,CLOTHS,DRESS,MEDIUM
16805,21-01-2020,Muslin-43/black///50%/Silk/&/50%/Cotton///Black//26050815,M,INJIRI,BLACK,50% Silk & 50% Cotton,Muslin-43/black,1,FASHION,CLOTHS,DRESS,MEDIUM
16806,21-01-2020,Gar-nd-350///100%/silk//black//26050823,M,INJIRI,BLACK,100% SILK,Gar-nd-350,1,FASHION,CLOTHS,DRESS,MEDIUM
16807,21-01-2020,M1806//100%/COTTON/NATURAL/MK241,L,MAKU,NATURAL,PAUL_PD,M1806,1,FASHION,CLOTHS,SHIRT,LARGE
16808,21-01-2020,CRO//100%/MERINO/WOOL/Indigo/PEO110,FS,PEOLI,INDIGO,HAND MADE,CRO,1,FASHION,CLOTHS,WOOL CLOTHES IN,FREE SIZE
16809,21-01-2020,CRÈME/BLUSH/29//COSMETIC/DEEP/ROSE/RUB30,FS,RUBY'S ORGANIC,DEEP ROSE,29,CRÈME/BLUSH/29,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16810,22-01-2020,POUCH/XL//LEATHER/ASSORTED/BHL011,XL,BHL,ASSORTED,KANTHA,POUCH/XL,2,ACCESSORIES,ACCESSORIES,POUCH,XL
16811,22-01-2020,POUCH/S//LEATHER/ASSORTED/BHL014,S,BHL,ASSORTED,KANTHA,POUCH/S,1,ACCESSORIES,ACCESSORIES,POUCH,SMALL
16812,22-01-2020,GANESH//METALLIC/RED/JL075,FS,JOLI,RED,GRIGRI,GANESH,1,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
16813,22-01-2020,LIPSTICK/012//COSMETIC/RAISIN/RUB04,FS,RUBY'S ORGANIC,RAISIN,NYRBYORG00012,LIPSTICK/012,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16814,22-01-2020,EYE/PENCIL/023//COSMETIC/BROWN/RUB21,FS,RUBY'S ORGANIC,BROWN,23,EYE/PENCIL/023,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16815,22-01-2020,LIPSTICK/33//COSMETIC/SHERRY/RUB29,FS,RUBY'S ORGANIC,SHERRY,33,LIPSTICK/33,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16816,22-01-2020,Herring/Bone/Jester/SC/50x220//WOOL/Jester/536HB1R000JS006,50X200,KASHMIR LOOM,Jester,HAND WOVEN WOOL,Herring/Bone/Jester/SC/50x220,1,WOMEN,CLOTHS,SCARF,50X200
16817,22-01-2020,GANESH//METALLIC/WHITE/JL076,FS,JOLI,WHITE,GRIGRI,GANESH,1,ACCESSORIES,ACCESSORIES,KEY RINGS,FREE SIZE
16818,22-01-2020,G1955//100%/COTTON/NATURAL/MK227,FS,MAKU,NATURAL,BAOBAB,G1955,1,FASHION,CLOTHS,DRESS,FREE SIZE
16819,22-01-2020,GP/513//STERLING/SILVER/MTW087,FS,MODERN TWIST,SILVER,GP 513,GP/513,1,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
16820,22-01-2020,GP/514//STERLING/SILVER/MTW088,FS,MODERN TWIST,SILVER,GP 514,GP/514,1,JEWELLERY,ACCESSORIES,BRACELETTES,FREE SIZE
16821,22-01-2020,FRANGIPANI/ATTAR/NATURAL/JF016,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,FRANGIPANI,3,WELLNESS,HEALTH CARE,ROLLON,6 ML
16822,22-01-2020,DANGLERS//COTTON/ASSORTED/MHH012,FS,MY HAPPY HEART,ASSORTED,HANDMADE,DANGLERS,1,HOME,ACCESSORIES,ACCESSORIES,FREE SIZE
16823,22-01-2020,SUBHADRA/KOTHARI/NA/VOL/2/8400011,FS,STATIONARY,VOL 2,HINDI MADE EASY,SUBHADRA/KOTHARI,1,STATIONARY,STATIONARY,TEXTBOOK,FREE SIZE
16824,22-01-2020,82HWB01//NA/ASSORTED/AT2019,FS,ABRAHAM & THAKORE,ASSORTED,HW FABRIC,82HWB01,1,ACCESSORIES,HOME DECOR,WATER COVER IN,FREE SIZE
16825,22-01-2020,MAHABALIPURAM//WAX/NATURALCLIVE026,200 G,3 CLIVE ROAD,NATURAL,SCENTED,MAHABALIPURAM,1,WELLNESS,ACCESSORIES,CANDLES,200
16826,22-01-2020,BANARAS/CANDLE//WAX/NATURALCLIVE033,200 G,3 CLIVE ROAD,NATURAL,SCENTED,BANARAS/CANDLE,-1,WELLNESS,ACCESSORIES,CANDLES,200
16827,22-01-2020,NANDI//BRASS/NA/AZ112,FS,AZGA,NATURAL,ENAMEL,NANDI,1,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
16828,22-01-2020,JM-NP-4//ILA/CONSIGN/BLUE/STIRPE/JMILA035,17 BY 17,JAIPUR MODERN,BLUE STIRPE,DINNER NAPKINS,JM-NP-4,1,HOME,KITCHEN,NAPKIN,17 X 17
16829,22-01-2020,JM-NP-8//ILA/CONSIGN/BLACK/OFF/JMILA040,17 BY 17,JAIPUR MODERN,BLACK OFF,DINNER NAPKINS,JM-NP-8,1,HOME,KITCHEN,NAPKIN,17 X 17
16830,22-01-2020,LOTUS/TEAL//PREMIUM/TEALKHT2107,FS,KHATU DESIGN,TEAL,LOTUS TEAL,LOTUS/TEAL,1,ACCESSORIES,CLOTHS,POCKET SQUARE,FREE SIZE
16831,22-01-2020,LOMTX/RN02/a///100%/COTTON/NATURAL/WT045,FS,WOVEN THREAD,NATURAL,HAND WEAVE,LOMTX/RN02/a,1,HOME,FOOTWEAR,RUNNER,FREE SIZE
16832,22-01-2020,CF08//BRASS/SILK/METALLIC/BRASS/AKH211,FS,AKIHI,METALLIC BRASS,HAND EMBROIDERED,CF08,1,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
16833,22-01-2020,SAPPHIRE//GOLD/GOLD/CJ19317,FS,DIANE SINGH,GOLD,TRIBAL,SAPPHIRE,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16834,22-01-2020,TOTE//DHURRI/SP/JL086,FS,JOLI,SP,DHURRI,TOTE,1,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
16835,22-01-2020,RING/NECKLACE//BRASS/GOLDENSPL025,FS,SHOPLUNE,GOLDEN,BRASS,RING/NECKLACE,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16836,23-01-2020,JM-NP-3//ILA/CONSIGN/BLUE/WHITE/JMILA034,17 BY 17,JAIPUR MODERN,BLUE WHITE,DINNER NAPKINS,JM-NP-3,1,HOME,KITCHEN,NAPKIN,17 X 17
16837,23-01-2020,WL-TOP-919//COTTON/ASSORTED/CROW015,XXL,CROW,ASSORTED,SEASHELL WHITE COTTON SHIRT,WL-TOP-919,1,FASHION,CLOTHS,TOP,XXL
16838,23-01-2020,PANKHARI//NA/BLUEJL016,FS,JOLI,BLUE,PANKHARI,PANKHARI,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16839,23-01-2020,A1840//100%/COTTON/NATURAL/MK142,FS,MAKU,NATURAL,HAZAR BUTI_S3,A1840,1,FASHION,CLOTHS,SCARF,FREE SIZE
