,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
137,2014-05-10,NM/I-S2 NISADI,S,NO - MAD,NISADI,MAHIKA,NM/I-S2,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
138,2014-05-10,CHEVRON  MULTI 02,FS,JAIPUR MODERN,MULTI 02,DORI WORK,CHEVRON,1.0,UNISEX,ACCESSORIES,CLUTCH,FREE SIZE
139,2014-05-10,JAPOBLWOVEPO,FS,JAIPUR MODERN,BLACK - WHITE,ATTAR,VERTICAL VIBRATION,1.0,WOMEN,ACCESSORIES,POUCH,FREE SIZE
140,2014-05-11,KINARI 13 LIGHT BLUE,M,INJIRI,LIGHT BLUE,FRENCH CHEMISE,KINARI 13,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
141,2014-05-11,SLIM  PANT PAYJAMAS RED,L,OH LA LA,RED,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
142,2014-05-14,RB06151032601 RB-06-A5/PU Black - TURQUOISE BLEU - PLAIN,192,RUBBERBAND,RB-06-A5/PU Black - TURQUOISE,ATTAR,RB06151032601,1.0,WELLNESS,CLOTHS,STATIONARY,192
143,2014-05-14,BUTTERFLY KURTA GREEN,M,OH LA LA,GREEN,I NECK,BUTTERFLY,1.0,WOMEN,CLOTHS,KURTA,MEDIUM
144,2014-05-19,K02  GEORGETTE- BEAD SKY BLUE - WHITE,FS,JAIPUR MODERN,SKY BLUE - WHITE,EMBROIDERY,K02,1.0,WOMEN,CLOTHS,KAFTAN,FREE SIZE
145,2014-05-19,K04  GEORGETTE- BEAD SKY BLUE,FS,JAIPUR MODERN,SKY BLUE,EMBROIDERY,K04,1.0,WOMEN,CLOTHS,KAFTAN,FREE SIZE
146,2014-05-19,K05  GEORGETTE- BEAD PINK,FS,JAIPUR MODERN,PINK,EMBROIDERY,K05,1.0,WOMEN,CLOTHS,KAFTAN,FREE SIZE
147,2014-05-19,K06  GEORGETTE- BEAD BLUE PURLE,FS,JAIPUR MODERN,BLUE PURLE,EMBROIDERY,K06,1.0,WOMEN,CLOTHS,KAFTAN,FREE SIZE
148,2014-05-21,RB17161230622 RB-17/A6 - KRAFT CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - KRAFT CARD - NATURA,ATTAR,RB17161230622,1.0,WELLNESS,CLOTHS,STATIONARY,64
149,2014-05-21,RB33251551751  B5 BLACK NATURAL RULED PLAIN CHECKS,144,RUBBERBAND,NATURAL RULED PLAIN CHECKS,REGULAR,RB33251551751,1.0,WELLNESS,CLOTHS,STATIONARY,144
150,2014-05-23,RB14001130653 RB-14/85x145mm LINEN RED/PURPLE/BLACK -NATURAL RULED,FS,RUBBERBAND,RB-14/85x145mm LINEN RED/PURPL,ATTAR,RB14001130653,1.0,WELLNESS,CLOTHS,STATIONARY,FREE SIZE
151,2014-05-23,RB17161130622  CRAFT CARD NATURAL RULED,64,RUBBERBAND,NATURAL RULED,REGULAR,RB17161130622,1.0,WELLNESS,CLOTHS,STATIONARY,64
152,2014-05-24,VERTICAL VIBRATION BLACK,FS,JAIPUR MODERN,BLACK,ATTAR,VERTICAL VIBRATION,1.0,WOMEN,ACCESSORIES,POUCH,FREE SIZE
153,2014-05-25,CUSHION 2  COTTON DARK WAVE,42 X 42,JAIPUR MODERN,DARK WAVE,BLOCK PRINTING,CUSHION 2,1.0,UNISEX,BEDROOM,CUSHION,42 x 42
154,2014-05-25,CUSHION 3  COTTON DARK WAVE,42 X 42,JAIPUR MODERN,DARK WAVE,BLOCK PRINTING,CUSHION 3,1.0,UNISEX,BEDROOM,CUSHION,42 x 42
155,2014-05-25,FRILL VEST TOPS BEIGE,M,OH LA LA,BEIGE,FRILL,FRILL VEST,1.0,WOMEN,CLOTHS,TOP,MEDIUM
156,2014-05-26,TJ-640RED,L,K.MEHTA,RED,ATTAR,TJ-640,1.0,WOMEN,ACCESSORIES,ANKLETS,LARGE
157,2014-05-26,CH 35 WHITE,M,INJIRI,WHITE,AADEE CHEMISE,CH 35,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
158,2014-05-28,ETJ-52ORANGE,M,K.MEHTA,orange,ATTAR,ETJ-52,1.0,WOMEN,CLOTHS,TUNIC,MEDIUM
159,2014-06-02,RB17151042632 RB-17/A5 BLACKCARD - SO+TB - PLAIN - PACK OF 2,64,RUBBERBAND,RB-17/A5 BLACKCARD - SO+TB - P,ATTAR,RB17151042632,1.0,WELLNESS,CLOTHS,STATIONARY,64
160,2014-06-02,RB18151032631 RB-18/A5- PAD - BLACK CARD - TURQUOISE BLUE - PLAIN,70,RUBBERBAND,RB-18/A5- PAD - BLACK CARD - T,ATTAR,RB18151032631,1.0,WELLNESS,CLOTHS,STATIONARY,70
161,2014-06-02,CRUSHED TOTE DARK BROWN,FS,JAIPUR MODERN,DARK BROWN,WASHED LEATHER,CRUSHED TOTE,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
162,2014-06-04,IKAT GRID COTTON COLOR 02,172 X 234,JAIPUR MODERN,COLOR 02,IKAT,IKAT GRID,1.0,UNISEX,BEDROOM,BED COVER,172 X 234
163,2014-06-04,PASHMINA WEAVING NATURAL- MULTI 4,FS,JAIPUR MODERN,NATURAL- MULTI 4,WEAVING,PASHMINA WEAVING NATURAL- MULT,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
164,2014-06-04,NM/C-GL2 NISADI,FS,NO - MAD,NISADI,GILAAS,NM/C-GL2,1.0,UNISEX,HOME DECOR,CANDLE,FREE SIZE
165,2014-06-04,NM/C-GL2 NISADI,FS,NO - MAD,NISADI,GILAAS,NM/C-GL2,3.0,UNISEX,HOME DECOR,CANDLE,FREE SIZE
166,2014-06-04,NM/C-GL3 NIMRUKTI,FS,NO - MAD,NIMRUKTI,GILAAS,NM/C-GL3,3.0,UNISEX,HOME DECOR,CANDLE,FREE SIZE
167,2014-06-04,NM/I-S1 ABHIDI,S,NO - MAD,ABHIDI,MAHIKA,NM/I-S1,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
168,2014-06-04,NM/I-S2 NISADI,S,NO - MAD,NISADI,MAHIKA,NM/I-S2,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
169,2014-06-04,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
170,2014-06-04,RB17151130642 RB-17/A5GREY CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/A5GREY CARD - NATURAL -,ATTAR,RB17151130642,1.0,WELLNESS,CLOTHS,STATIONARY,64
171,2014-06-04,RB17161230642 RB-17/A6 - GREY CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161230642,1.0,WELLNESS,CLOTHS,STATIONARY,64
172,2014-06-04,RB17251130622 RB-17/B5-KRAFT CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/B5-KRAFT CARD - NATURAL,ATTAR,RB17251130622,1.0,WELLNESS,CLOTHS,STATIONARY,64
173,2014-06-04,RB17251230622 RB-17/B5-KRAFT CARD-  NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/B5-KRAFT CARD-  NATURAL,ATTAR,RB17251230622,1.0,WELLNESS,CLOTHS,STATIONARY,64
174,2014-06-04,RB18151230621 RB-18/A5- PAD - KRAFT CARD - NATURAL - CHECKS,70,RUBBERBAND,RB-18/A5- PAD - KRAFT CARD - N,ATTAR,RB18151230621,1.0,WELLNESS,CLOTHS,STATIONARY,70
175,2014-06-04,EROS,F,VALLIYAN,NATURAL,ATTAR,EROS NECKLACE COME BROOCH,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
176,2014-06-04,WINDSIR,F,VALLIYAN,NATURAL,ATTAR,WINDSIR CIYRT NECKLACE COMR BR,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
177,2014-06-04,OVAL,F,VALLIYAN,NATURAL,ATTAR,OVAL VIEW NECKLACE COME BROOCH,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
178,2014-06-04,DECO TASSLE PE,F,VALLIYAN,peach,ATTAR,DECO TASSLE NECKLACE COME BROO,2.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
179,2014-06-04,BLUE CR.,F,VALLIYAN,NATURAL,ATTAR,BLUE CRYSTAL SHOWER NECKLACE,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
180,2014-06-04,DECO POWER BLU,F,VALLIYAN,BLUE,ATTAR,DECO POWER BAND BRACELET BLUE,1.0,WOMEN,ACCESSORIES,BRACELETTES,FREE SIZE
181,2014-06-04,EGG,F,VALLIYAN,NATURAL,ATTAR,EGG WHITE ANKLET,1.0,WOMEN,ACCESSORIES,ANKLETS,FREE SIZE
182,2014-06-04,IKAT BLOCKS COTT. BLUES,170 BY 170,JAIPUR MODERN,BLUES,IKAT,IKAT BLOCKS,1.0,UNISEX,HOME DECOR,TABLE COVER,170 X 170
183,2014-06-04,IKAT BLOCKS COTT. PINKS,180 X 180,JAIPUR MODERN,PINKS,IKAT,IKAT BLOCKS,1.0,UNISEX,HOME DECOR,TABLE COVER,180 X 180
184,2014-06-04,IKAT BLOCKS COTT. BLUE SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT BLOCKS,2.0,UNISEX,KITCHEN,NAPKIN,45 X 45
185,2014-06-04,IKAT BLOCKS COTT. PINK SMALL,45 X 45( 4 PCS),JAIPUR MODERN,PINK SMALL,IKAT,IKAT BLOCKS,2.0,UNISEX,KITCHEN,NAPKIN,45 X 45
186,2014-06-04,SS14-T10 BLACK- WHITE,L,RASHMIVARMA,BLACK- WHITE,Leheriya Tshirt,SS14-T10,1.0,WOMEN,CLOTHS,T-SHIRTS,LARGE
187,2014-06-04,M. CASHMERE BUBBLE CLAMP DYEING GREY BLUE - WHITE,100 X 200,JAIPUR MODERN,GREY BLUE - WHITE,BUBBLE CLAMP DYEING,M. CASHMERE BUBBLE CLAMP DYEIN,1.0,UNISEX,CLOTHS,SCARF,100 X 200
188,2014-06-04,FLORAL ART BLACK WEAVE,FS,JAIPUR MODERN,BLACK,WEAVE,FLORAL ART,1.0,WOMEN,ACCESSORIES,POUCH,FREE SIZE
189,2014-06-04,BORA BORA LARGE ASSORTED,FS,JAIPUR MODERN,ASSORTED,WEAVE,BORA BORA LARGE,1.0,WOMEN,ACCESSORIES,BAG,FREE SIZE
190,2014-06-04,IKAT BLOCKS COTT. BLUES,170 BY 170,JAIPUR MODERN,BLUES,IKAT,IKAT BLOCKS,2.0,UNISEX,HOME DECOR,TABLE COVER,170 X 170
191,2014-06-04,IKAT BLOCKS COTT. BLUE SMALL,45 X 45( 4 PCS),JAIPUR MODERN,BLUE SMALL,IKAT,IKAT BLOCKS,2.0,UNISEX,KITCHEN,NAPKIN,45 X 45
192,2014-06-04,SLIM  PANT PAYJAMAS RED,S,OH LA LA,RED,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,SMALL
193,2014-06-04,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
194,2014-06-04,SLIM  PANT PAYJAMAS BLACK,L,OH LA LA,BLACK,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
195,2014-06-04,GUANDOURA DGELLABA WHITE,S,OH LA LA,WHITE,DGELLABA,GUANDOURA,2.0,WOMEN,CLOTHS,DGELLABA,SMALL
196,2014-06-04,STYRNA HWCOS/STR6/27,S,11.11,HWCOS/STR6/27,BLOCK PRINT,STYRNA,1.0,WOMEN,CLOTHS,DRESS,SMALL
197,2014-06-04,TJ-675PURPLE,L,K.MEHTA,PURPLE,ATTAR,TJ-675,1.0,WOMEN,CLOTHS,DGELLABA,LARGE
198,2014-06-04,FLAPPER,F,VALLIYAN,NATURAL,ATTAR,FLAPPER JANE NECKLACE,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
199,2014-06-04,FEATHER ER RE,F,VALLIYAN,RED,ATTAR,FEATHER DECO ER RED,1.0,WOMEN,ACCESSORIES,EARRINGS,FREE SIZE
200,2014-06-04,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
201,2014-06-04,GUANDOURA DGELLABA BEIGE,S,OH LA LA,BEIGE,DGELLABA,GUANDOURA,1.0,WOMEN,CLOTHS,DGELLABA,SMALL
202,2014-06-04,GUANDOURA DGELLABA YELLOW,S,OH LA LA,YELLOW,DGELLABA,GUANDOURA,1.0,WOMEN,CLOTHS,DGELLABA,SMALL
203,2014-06-05,SS13-D6 BLACK,S,RASHMIVARMA,BLACK,Andhra Dress Knit,SS13-D6,1.0,WOMEN,CLOTHS,KNIT,SMALL
204,2014-06-05,CHEVRON  BLK- GRY- WHITE,FS,JAIPUR MODERN,BLK- GRY- WHITE,DORI WORK,CHEVRON,1.0,UNISEX,ACCESSORIES,CLUTCH,FREE SIZE
205,2014-06-05,RB17161130622  CRAFT CARD NATURAL RULED,64,RUBBERBAND,NATURAL RULED,REGULAR,RB17161130622,1.0,WELLNESS,CLOTHS,STATIONARY,64
206,2014-06-06,SLIM  PANT PAYJAMAS RED,L,OH LA LA,RED,PANTS,SLIM  PANT,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
207,2014-06-06,SLIM  PANT PAYJAMAS PINK,L,OH LA LA,PINK,PANTS,SLIM  PANT,-1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
208,2014-06-06,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
209,2014-06-06,NM/I-S1 ABHIDI,S,NO - MAD,ABHIDI,MAHIKA,NM/I-S1,2.0,UNISEX,HEALTH CARE,INCENSE,SMALL
210,2014-06-06,NM/I-S2 NISADI,S,NO - MAD,NISADI,MAHIKA,NM/I-S2,2.0,UNISEX,HEALTH CARE,INCENSE,SMALL
211,2014-06-06,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
212,2014-06-06,NM/I-L4 BASIL - LIME,L,NO - MAD,BASIL - LIME,MERUKA,NM/I-L4,1.0,UNISEX,HEALTH CARE,INCENSE,LARGE
213,2014-06-06,RS078K,FS,ZARiiN,NATURAL,CHUNKY BLUE,RS078K,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
214,2014-06-06,STD WEAVING - EMBROIDERY NATURAL- BLUE- WHITE,FS,JAIPUR MODERN,NATURAL- BLUE- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
215,2014-06-06,STD WEAVING - EMBROIDERY NATURAL- BLACK- WHITE,FS,JAIPUR MODERN,NATURAL- BLACK- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,4.0,UNISEX,CLOTHS,SCARF,FREE SIZE
216,2014-06-06,NM/I-S3 NIMRUKTI,S,NO - MAD,NIMRUKTI,MAHIKA,NM/I-S3,1.0,UNISEX,HEALTH CARE,INCENSE,SMALL
217,2014-06-06,STD WEAVING - EMBROIDERY NATURAL- BLUE- WHITE,FS,JAIPUR MODERN,NATURAL- BLUE- WHITE,WEAVING - EMBROIDERY,STD WEAVING - EMBROIDERY NATUR,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
218,2014-06-07,MEN WALLET 1 BEADS MULTI,FS,JAIPUR MODERN,BEADS MULTI,EMBRODERY,MEN WALLET 1,1.0,MEN,ACCESSORIES,WALLET,FREE SIZE
219,2014-06-10,BREEZE KURTA GREEN,S,OH LA LA,GREEN,V NECK,BREEZE,1.0,WOMEN,CLOTHS,KURTA,SMALL
220,2014-06-10,GUANDOURA DGELLABA VIOLET,S,OH LA LA,VIOLET,DGELLABA,GUANDOURA,1.0,WOMEN,CLOTHS,DGELLABA,SMALL
221,2014-06-10,GUANDOURA DGELLABA GREEN,S,OH LA LA,GREEN,DGELLABA,GUANDOURA,1.0,WOMEN,CLOTHS,DGELLABA,SMALL
222,2014-06-11,RB06161036601 RB-06/A6 PU - BLACK - YELLOW - PLAIN,208,RUBBERBAND,RB-06/A6 PU - BLACK - YELLOW -,ATTAR,RB06161036601,1.0,WELLNESS,CLOTHS,STATIONARY,208
223,2014-06-12,PASHMINA WEAVING GREY- ORANGE- OFF WHITE,FS,JAIPUR MODERN,GREY- ORANGE- OFF WHITE,WEAVING,PASHMINA WEAVING GREY- ORANGE-,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
224,2014-06-12,M. CASHMERE LOSAGNES CLAMP DYEING INDIGO,FS,JAIPUR MODERN,INDIGO,LOSAGNES CLAMP DYEING,M. CASHMERE LOSAGNES CLAMP DYE,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
225,2014-06-14,PASHMINA TIGER WEAVE MULTI,FS,JAIPUR MODERN,MULTI,TIGER WEAVE,PASHMINA TIGER WEAVE MULTI,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
226,2014-06-14,RB06151034601 RB-06-A5/PU Black - PARROT GREEN - PLAIN,192,RUBBERBAND,RB-06-A5/PU Black - PARROT GRE,ATTAR,RB06151034601,1.0,WELLNESS,CLOTHS,STATIONARY,192
227,2014-06-19,KINARI-64 BLUE,L,INJIRI,BLUE,KINARI-64,ROLLON BOTTLE,-1.0,WOMEN,CLOTHS,CHEMISE,LARGE
228,2014-06-19,KINARI-64 BLUE,M,INJIRI,BLUE,KINARI-64,ROLLON BOTTLE,1.0,WOMEN,CLOTHS,CHEMISE,MEDIUM
229,2014-06-19,BUTTERFLY KURTA LAVENDER,M,OH LA LA,LAVENDER,I NECK,BUTTERFLY,-1.0,WOMEN,CLOTHS,KURTA,MEDIUM
230,2014-06-19,BUTTERFLY KURTA LAVENDER,L,OH LA LA,LAVENDER,I NECK,BUTTERFLY,1.0,WOMEN,CLOTHS,KURTA,LARGE
231,2014-06-19,STYLE 1 KURTA MENS VIOLET,M,OH LA LA,VIOLET,MENDARIN,STYLE 1,-1.0,MEN,CLOTHS,KURTA,MEDIUM
232,2014-06-19,STYLE 1 KURTA MENS LAVENDER,M,OH LA LA,LAVENDER,MENDARIN,STYLE 1,1.0,MEN,CLOTHS,KURTA,MEDIUM
233,2014-06-19,GUANDOURA DGELLABA RED,S,OH LA LA,RED,DGELLABA,GUANDOURA,-1.0,WOMEN,CLOTHS,DGELLABA,SMALL
234,2014-06-19,GUANDOURA DGELLABA VIOLET,S,OH LA LA,VIOLET,DGELLABA,GUANDOURA,1.0,WOMEN,CLOTHS,DGELLABA,SMALL
235,2014-06-19,RB17161130642 RB-17/A6 - GREY CARD - NATURAL - RULED - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161130642,1.0,WELLNESS,CLOTHS,STATIONARY,64
236,2014-06-19,RB17161230642 RB-17/A6 - GREY CARD - NATURAL - CHECKS - PACK OF 2,64,RUBBERBAND,RB-17/A6 - GREY CARD - NATURAL,ATTAR,RB17161230642,-1.0,WELLNESS,CLOTHS,STATIONARY,64
237,2014-06-19,NPS142C,FS,ZARiiN,NATURAL,GOLDEN HAZE,NPS142C,-1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
238,2014-06-19,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,-1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
239,2014-06-19,RS074RST,FS,ZARiiN,NATURAL,CHARMED RAY,RS074RST,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
240,2014-06-19,RS079K,FS,ZARiiN,NATURAL,MIDNINGHT FETISH,RS079K,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
241,2014-06-19,RS082K,FS,ZARiiN,NATURAL,MOLTEN BLUE,RS082K,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
242,2014-06-19,RS080KC,FS,ZARiiN,NATURAL,PLUSHING BLUES CITRINE,RS080KC,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
243,2014-06-19,RS070BCH,FS,ZARiiN,NATURAL,TANGO BLUES,RS070BCH,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
244,2014-06-19,RS005BT,FS,ZARiiN,NATURAL,THE STUNNER,RS005BT,-1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
245,2014-06-19,NPS142C,FS,ZARiiN,NATURAL,GOLDEN HAZE,NPS142C,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
246,2014-06-19,NPS139GCH,FS,ZARiiN,NATURAL,STARK GLAM,NPS139GCH,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
247,2014-06-19,RS080KC,FS,ZARiiN,NATURAL,PLUSHING BLUES CITRINE,RS080KC,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
248,2014-06-19,RS082K,FS,ZARiiN,NATURAL,MOLTEN BLUE,RS082K,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
249,2014-06-19,RS079K,FS,ZARiiN,NATURAL,MIDNINGHT FETISH,RS079K,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
250,2014-06-19,RS005BT,FS,ZARiiN,NATURAL,THE STUNNER,RS005BT,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
251,2014-06-19,RS074RST,FS,ZARiiN,NATURAL,CHARMED RAY,RS074RST,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
252,2014-06-19,RS070BCH,FS,ZARiiN,NATURAL,TANGO BLUES,RS070BCH,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
253,2014-06-19,SUNDUSTBLACK BASE/ WHITE DOTS,M,K.MEHATA,BLACK BASE/ WHITE DOTS,COTTON SILK,SUNDUST,1.0,WOMEN,CLOTHS,SHIRT,MEDIUM
254,2014-06-19,DORACLM006,M,K.MEHATA,CLM006,CREPE SILK,DORA,-1.0,WOMEN,CLOTHS,TOP,MEDIUM
255,2014-06-19,NOUSTEA ROSE,L,K.MEHATA,TEA ROSE,KHADI COTTON,NOUS,1.0,WOMEN,CLOTHS,TOP,LARGE
256,2014-06-19,IPAD COVERBLUE WHITE,F,K.MEHATA,BLUE WHITE,RECYCLE PLASTIC,IPAD COVER,-1.0,WOMEN,ACCESSORIES,ACCESSORIES,FREE SIZE
257,2014-06-19,STYRNA SAFFARI BASE WITH SAIGE,S,11.11,SAFFARI BASE WITH SAIGE,BLOCK PRINT,STYRNA,1.0,WOMEN,CLOTHS,DRESS,SMALL
258,2014-06-19,STYRNA SAFFARI BASE WITH SAIGE,M,11.11,SAFFARI BASE WITH SAIGE,BLOCK PRINT,STYRNA,-1.0,WOMEN,CLOTHS,DRESS,MEDIUM
259,2014-06-19,SUNDUST BLACK BASE/ WHITE DOTS,M,11.11,BLACK BASE/ WHITE DOTS,COTTON SILK,SUNDUST,-1.0,WOMEN,CLOTHS,SHIRT,MEDIUM
260,2014-06-19,DORA CLM006,M,11.11,CLM006,CREPE SILK,DORA,-1.0,WOMEN,CLOTHS,TOP,MEDIUM
261,2014-06-19,NOUS TEA ROSE,L,11.11,TEA ROSE,KHADI COTTON,NOUS,-1.0,WOMEN,CLOTHS,TOP,LARGE
262,2014-06-19,NOUS WHITE,M,11.11,WHITE,KHADI COTTON,NOUS,-1.0,WOMEN,CLOTHS,TOP,MEDIUM
263,2014-06-19,QUILER TEA ROSE/ WHITE DOTS,M,11.11,TEA ROSE/ WHITE DOTS,COTTON SILK,QUILER,-1.0,WOMEN,CLOTHS,DRESS,MEDIUM
264,2014-06-19,IPAD COVER BLUE WHITE,F,11.11,BLUE WHITE,RECYCLE PLASTIC,IPAD COVER,1.0,WOMEN,ACCESSORIES,ACCESSORIES,FREE SIZE
265,2014-06-19,QUILER TEA ROSE/ WHITE DOTS,M,11.11,TEA ROSE/ WHITE DOTS,COTTON SILK,QUILER,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
266,2014-06-19,NOUS WHITE,M,11.11,WHITE,KHADI COTTON,NOUS,1.0,WOMEN,CLOTHS,TOP,MEDIUM
267,2014-06-19,DORA CLM006,M,11.11,CLM006,CREPE SILK,DORA,2.0,WOMEN,CLOTHS,TOP,MEDIUM
268,2014-06-19,CHECKS  COTTON GREEN,45 X 45,JAIPUR MODERN,GREEN,CLAMP DYEING,CHECKS,-3.0,UNISEX,BEDROOM,CUSHION,45 X 45
269,2014-06-19,CHECKS  COTTON INDIGO,45 X 45,JAIPUR MODERN,INDIGO,CLAMP DYEING,CHECKS,-4.0,UNISEX,BEDROOM,CUSHION,45 X 45
270,2014-06-19,CHECKS  COTTON GREY,45 X 45,JAIPUR MODERN,GREY,CLAMP DYEING,CHECKS,-4.0,UNISEX,BEDROOM,CUSHION,45 X 45
271,2014-06-19,STD WEAVING-  DYEING E2 1,FS,JAIPUR MODERN,E2 1,WEAVING-  DYEING,STD WEAVING-  DYEING E2 1,-1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
272,2014-06-19,STD WEAVING-  DYEING F3,FS,JAIPUR MODERN,F3,WEAVING-  DYEING,STD WEAVING-  DYEING F3,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
273,2014-06-19,SILK CLAMP DYEING ORANGE- RED,FS,JAIPUR MODERN,ORANGE- RED,CLAMP DYEING,SILK CLAMP DYEING ORANGE- RED,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
274,2014-06-19,100 % WOOL CLAMP DYEING GREY- INDIGO B,FS,JAIPUR MODERN,GREY- INDIGO B,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,2.0,UNISEX,CLOTHS,SCARF,FREE SIZE
275,2014-06-19,100 % WOOL CLAMP DYEING GREY- M. GREEN C,FS,JAIPUR MODERN,GREY- M. GREEN C,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,-2.0,UNISEX,CLOTHS,SCARF,FREE SIZE
276,2014-06-19,SILK WOOL CLAMP DYEING OFF WHITE - M. GREEN,FS,JAIPUR MODERN,OFF WHITE - M. GREEN,CLAMP DYEING,SILK WOOL CLAMP DYEING OFF WHI,-1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
277,2014-06-19,100 % WOOL CLAMP DYEING GREY- M. GREEN G,FS,JAIPUR MODERN,GREY- M. GREEN G,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,-1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
278,2014-06-19,100 % WOOL CLAMP DYEING GREY- M. GREEN T,FS,JAIPUR MODERN,GREY- M. GREEN T,CLAMP DYEING,100 % WOOL CLAMP DYEING GREY-,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
279,2014-06-19,SILK WOOL CLAMP DYEING OFF WHITE- INDIGO G,FS,JAIPUR MODERN,OFF WHITE- INDIGO G,CLAMP DYEING,SILK WOOL CLAMP DYEING OFF WHI,1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
280,2014-06-19,SILK CLAMP DYEING ORANGE- RED,FS,JAIPUR MODERN,ORANGE- RED,CLAMP DYEING,SILK CLAMP DYEING ORANGE- RED,-1.0,UNISEX,CLOTHS,SCARF,FREE SIZE
